0.8, 0.9, 0.25, 0.1, 1.0, 0.12334667530766771, 0.0882966753076678
0.8, 0.9, 0.3, 0.1, 1.0, 0.12334667530766771, 0.08844667530766778
0.8, 0.9, 0.35, 0.1, 1.0, 0.12334667530766771, 0.08859667530766777
0.8, 0.9, 0.39999999999999997, 0.1, 1.0, 0.12334667530766771, 0.08874667530766775
0.8, 0.9, 0.25, 0.2, 1.0, 0.2296803801279383, 0.06343038012793839
0.8, 0.9, 0.3, 0.2, 1.0, 0.2296803801279383, 0.06358038012793837
0.8, 0.9, 0.35, 0.2, 1.0, 0.2296803801279383, 0.06373038012793836
0.8, 0.9, 0.39999999999999997, 0.2, 1.0, 0.2296803801279383, 0.06388038012793834
0.8, 0.9, 0.44999999999999996, 0.2, 1.0, 0.2296803801279383, 0.06403038012793832
0.8, 0.9, 0.25, 0.30000000000000004, 1.0, 0.33833092310440005, 0.04088092310440017
0.8, 0.9, 0.3, 0.30000000000000004, 1.0, 0.33833092310440005, 0.04103092310440015
0.8, 0.9, 0.35, 0.30000000000000004, 1.0, 0.33833092310440005, 0.041180923104400136
0.8, 0.9, 0.39999999999999997, 0.30000000000000004, 1.0, 0.33833092310440005, 0.04133092310440012
0.8, 0.9, 0.44999999999999996, 0.30000000000000004, 1.0, 0.33833092310440005, 0.0414809231044001
0.8, 0.9, 0.49999999999999994, 0.30000000000000004, 1.0, 0.33833092310440005, 0.041630923104400086
0.8, 0.9, 0.25, 0.4, 1.0, 0.44999999999999996, 0.02134999999999987
0.8, 0.9, 0.3, 0.4, 1.0, 0.44999999999999996, 0.021499999999999853
0.8, 0.9, 0.35, 0.4, 1.0, 0.44999999999999996, 0.021649999999999836
0.8, 0.9, 0.39999999999999997, 0.4, 1.0, 0.44999999999999996, 0.02179999999999982
0.8, 0.9, 0.44999999999999996, 0.4, 1.0, 0.44999999999999996, 0.021949999999999803
0.8, 0.9, 0.49999999999999994, 0.4, 1.0, 0.44999999999999996, 0.022099999999999786
0.8, 0.9, 0.5499999999999999, 0.4, 1.0, 0.44999999999999996, 0.02224999999999988
0.8, 0.9, 0.25, 0.5, 1.0, 0.5625, 0.0026500000000001522
0.8, 0.9, 0.3, 0.5, 1.0, 0.5625, 0.0028000000000001357
0.8, 0.9, 0.35, 0.5, 1.0, 0.5625, 0.002950000000000119
0.8, 0.9, 0.39999999999999997, 0.5, 1.0, 0.5625, 0.0031000000000001027
0.8, 0.9, 0.44999999999999996, 0.5, 1.0, 0.5625, 0.003250000000000086
0.8, 0.9, 0.49999999999999994, 0.5, 1.0, 0.5625, 0.0034000000000000696
0.8, 0.9, 0.5499999999999999, 0.5, 1.0, 0.5625, 0.003550000000000164
0.8, 0.9, 0.6, 0.5, 1.0, 0.5625, 0.0037000000000001476
0.8, 0.9, 0.25, 0.6, 1.0, 0.6749999999999999, -0.01605000000000012
0.8, 0.9, 0.3, 0.6, 1.0, 0.6749999999999999, -0.015900000000000136
0.8, 0.9, 0.35, 0.6, 1.0, 0.6749999999999999, -0.015750000000000153
0.8, 0.9, 0.39999999999999997, 0.6, 1.0, 0.6749999999999999, -0.01560000000000017
0.8, 0.9, 0.44999999999999996, 0.6, 1.0, 0.6749999999999999, -0.015450000000000186
0.8, 0.9, 0.49999999999999994, 0.6, 1.0, 0.6749999999999999, -0.015300000000000202
0.8, 0.9, 0.5499999999999999, 0.6, 1.0, 0.6749999999999999, -0.015150000000000108
