0.8, 0.9, 0.25, 0.1, 1, 0.12334667530766771
0.8, 0.9, 0.3, 0.1, 1, 0.12334667530766771
0.8, 0.9, 0.35, 0.1, 1, 0.12334667530766771
0.8, 0.9, 0.39999999999999997, 0.1, 1, 0.12334667530766771
0.8, 0.9, 0.25, 0.2, 1, 0.2296803801279383
0.8, 0.9, 0.3, 0.2, 1, 0.2296803801279383
0.8, 0.9, 0.35, 0.2, 1, 0.2296803801279383
0.8, 0.9, 0.39999999999999997, 0.2, 1, 0.2296803801279383
0.8, 0.9, 0.44999999999999996, 0.2, 1, 0.2296803801279383
0.8, 0.9, 0.25, 0.30000000000000004, 1, 0.33833092310440005
0.8, 0.9, 0.3, 0.30000000000000004, 1, 0.33833092310440005
0.8, 0.9, 0.35, 0.30000000000000004, 1, 0.33833092310440005
0.8, 0.9, 0.39999999999999997, 0.30000000000000004, 1, 0.33833092310440005
0.8, 0.9, 0.44999999999999996, 0.30000000000000004, 1, 0.33833092310440005
0.8, 0.9, 0.49999999999999994, 0.30000000000000004, 1, 0.33833092310440005
0.8, 0.9, 0.25, 0.4, 1, 0.44999999999999996
0.8, 0.9, 0.3, 0.4, 1, 0.44999999999999996
0.8, 0.9, 0.35, 0.4, 1, 0.44999999999999996
0.8, 0.9, 0.39999999999999997, 0.4, 1, 0.44999999999999996
0.8, 0.9, 0.44999999999999996, 0.4, 1, 0.44999999999999996
0.8, 0.9, 0.49999999999999994, 0.4, 1, 0.44999999999999996
0.8, 0.9, 0.5499999999999999, 0.4, 1, 0.44999999999999996
0.8, 0.9, 0.25, 0.5, 1, 0.5625
0.8, 0.9, 0.3, 0.5, 1, 0.5625
0.8, 0.9, 0.35, 0.5, 1, 0.5625
0.8, 0.9, 0.39999999999999997, 0.5, 1, 0.5625
0.8, 0.9, 0.44999999999999996, 0.5, 1, 0.5625
0.8, 0.9, 0.49999999999999994, 0.5, 1, 0.5625
0.8, 0.9, 0.5499999999999999, 0.5, 1, 0.5625
0.8, 0.9, 0.6, 0.5, 1, 0.5625
0.8, 0.9, 0.25, 0.6, 1, 0.6749999999999999
0.8, 0.9, 0.3, 0.6, 1, 0.6749999999999999
0.8, 0.9, 0.35, 0.6, 1, 0.6749999999999999
0.8, 0.9, 0.39999999999999997, 0.6, 1, 0.6749999999999999
0.8, 0.9, 0.44999999999999996, 0.6, 1, 0.6749999999999999
0.8, 0.9, 0.49999999999999994, 0.6, 1, 0.6749999999999999
0.8, 0.9, 0.5499999999999999, 0.6, 1, 0.6749999999999999
0.8, 0.9, 0.6, 0.6, 1, 0.6749999999999999
0.8, 0.9, 0.65, 0.6, 1, 0.6749999999999999
0.8, 0.9, 0.7000000000000001, 0.6, 1, 0.6749999999999999
0.8, 0.9, 0.25, 0.7, 1, 0.7874999999999999
0.8, 0.9, 0.3, 0.7, 1, 0.7874999999999999
0.8, 0.9, 0.35, 0.7, 1, 0.7874999999999999
0.8, 0.9, 0.39999999999999997, 0.7, 1, 0.7874999999999999
0.8, 0.9, 0.44999999999999996, 0.7, 1, 0.7874999999999999
0.8, 0.9, 0.49999999999999994, 0.7, 1, 0.7874999999999999
0.8, 0.9, 0.5499999999999999, 0.7, 1, 0.7874999999999999
0.8, 0.9, 0.6, 0.7, 1, 0.7874999999999999
0.8, 0.9, 0.65, 0.7, 1, 0.7874999999999999
0.8, 0.9, 0.7000000000000001, 0.7, 1, 0.7874999999999999
0.8, 0.9, 0.7500000000000001, 0.7, 1, 0.7874999999999999
0.8, 0.9, 0.8000000000000002, 0.7, 1, 0.7874999999999999
0.8, 0.9, 0.25, 0.7999999999999999, 1, 0.8999999999999999
0.8, 0.9, 0.3, 0.7999999999999999, 1, 0.8999999999999999
0.8, 0.9, 0.35, 0.7999999999999999, 1, 0.8999999999999999
0.8, 0.9, 0.39999999999999997, 0.7999999999999999, 1, 0.8999999999999999
0.8, 0.9, 0.44999999999999996, 0.7999999999999999, 1, 0.8999999999999999
0.8, 0.9, 0.49999999999999994, 0.7999999999999999, 1, 0.8999999999999999
0.8, 0.9, 0.5499999999999999, 0.7999999999999999, 1, 0.8999999999999999
0.8, 0.9, 0.6, 0.7999999999999999, 1, 0.8999999999999999
0.8, 0.9, 0.65, 0.7999999999999999, 1, 0.8999999999999999
0.8, 0.9, 0.7000000000000001, 0.7999999999999999, 1, 0.8999999999999999
0.8, 0.9, 0.7500000000000001, 0.7999999999999999, 1, 0.8999999999999999
0.8, 0.9, 0.8000000000000002, 0.7999999999999999, 1, 0.8999999999999999
0.8, 0.9, 0.8500000000000002, 0.7999999999999999, 1, 0.8999999999999999
0.8, 1.0, 0.25, 0.1, 1, 0.16002343375610745
0.8, 1.0, 0.3, 0.1, 1, 0.16002343375610745
0.8, 1.0, 0.35, 0.1, 1, 0.16002343375610745
0.8, 1.0, 0.39999999999999997, 0.1, 1, 0.16002343375610745
0.8, 1.0, 0.44999999999999996, 0.1, 1, 0.16002343375610745
0.8, 1.0, 0.49999999999999994, 0.1, 1, 0.16002343375610745
0.8, 1.0, 0.5499999999999999, 0.1, 1, 0.16002343375610745
0.8, 1.0, 0.6, 0.1, 1, 0.16002343375610745
0.8, 1.0, 0.25, 0.2, 1, 0.2708364761078398
0.8, 1.0, 0.3, 0.2, 1, 0.2708364761078398
0.8, 1.0, 0.35, 0.2, 1, 0.2708364761078398
0.8, 1.0, 0.39999999999999997, 0.2, 1, 0.2708364761078398
0.8, 1.0, 0.44999999999999996, 0.2, 1, 0.2708364761078398
0.8, 1.0, 0.49999999999999994, 0.2, 1, 0.2708364761078398
0.8, 1.0, 0.5499999999999999, 0.2, 1, 0.2708364761078398
0.8, 1.0, 0.6, 0.2, 1, 0.2708364761078398
0.8, 1.0, 0.25, 0.30000000000000004, 1, 0.38451105880999364
0.8, 1.0, 0.3, 0.30000000000000004, 1, 0.38451105880999364
0.8, 1.0, 0.35, 0.30000000000000004, 1, 0.38451105880999364
0.8, 1.0, 0.39999999999999997, 0.30000000000000004, 1, 0.38451105880999364
0.8, 1.0, 0.44999999999999996, 0.30000000000000004, 1, 0.38451105880999364
0.8, 1.0, 0.49999999999999994, 0.30000000000000004, 1, 0.38451105880999364
0.8, 1.0, 0.5499999999999999, 0.30000000000000004, 1, 0.38451105880999364
0.8, 1.0, 0.6, 0.30000000000000004, 1, 0.38451105880999364
0.8, 1.0, 0.65, 0.30000000000000004, 1, 0.38451105880999364
0.8, 1.0, 0.25, 0.4, 1, 0.5021106770017502
0.8, 1.0, 0.3, 0.4, 1, 0.5021106770017502
0.8, 1.0, 0.35, 0.4, 1, 0.5021106770017502
0.8, 1.0, 0.39999999999999997, 0.4, 1, 0.5021106770017502
0.8, 1.0, 0.44999999999999996, 0.4, 1, 0.5021106770017502
0.8, 1.0, 0.49999999999999994, 0.4, 1, 0.5021106770017502
0.8, 1.0, 0.5499999999999999, 0.4, 1, 0.5021106770017502
0.8, 1.0, 0.6, 0.4, 1, 0.5021106770017502
0.8, 1.0, 0.65, 0.4, 1, 0.5021106770017502
0.8, 1.0, 0.7000000000000001, 0.4, 1, 0.5021106770017502
0.8, 1.0, 0.25, 0.5, 1, 0.6249999999999999
0.8, 1.0, 0.3, 0.5, 1, 0.6249999999999999
0.8, 1.0, 0.35, 0.5, 1, 0.6249999999999999
0.8, 1.0, 0.39999999999999997, 0.5, 1, 0.6249999999999999
0.8, 1.0, 0.44999999999999996, 0.5, 1, 0.6249999999999999
0.8, 1.0, 0.49999999999999994, 0.5, 1, 0.6249999999999999
0.8, 1.0, 0.5499999999999999, 0.5, 1, 0.6249999999999999
0.8, 1.0, 0.6, 0.5, 1, 0.6249999999999999
0.8, 1.0, 0.65, 0.5, 1, 0.6249999999999999
